l_id,v_id_1,v_id_2,color
8991,4258,20594,k-
38269,2327,15681,k-
1894,6457,30433,k-
38250,7863,15675,k-
38178,18456,15623,k-
2614,422,30744,k-
42312,14018,2873,k-
10045,21113,21112,k-
31042,7567,7583,r-
1795,6505,30391,k-
34013,10745,10746,k-
13462,6692,18710,k-
14308,7750,22986,k-
23906,19251,19285,k-
10279,3091,21226,k-
5974,5815,28593,k-
29427,5621,5811,k-
12489,4391,22208,k-
27146,4034,20197,k-
18863,4678,25036,k-
5334,16505,28416,k-
32355,7506,8877,k-
23,21112,29643,k-
4431,1686,29539,k-
14050,7699,22867,k-
8677,13941,18240,k-
10370,4058,21270,k-
3183,23257,30980,k-
35014,27031,12119,k-
31260,2310,7826,k-
39896,18802,17476,k-
17899,18010,24619,k-
9204,20690,20691,k-
13703,16071,18720,k-
41959,2499,2515,k-
38999,6631,16322,k-
41801,2368,2369,k-
27000,20116,20117,k-
13060,18671,18672,k-
4232,402,29490,k-
21054,26096,26097,k-
16604,12194,24039,k-
41547,20158,2039,k-
3403,26022,31066,k-
5557,5949,28480,k-
38374,29367,487,k-
27363,456,3472,k-
5498,537,28463,k-
11512,18485,18483,k-
5459,10435,28450,k-
32035,8538,8539,k-
2567,23542,30724,k-
28485,2124,4779,k-
12703,3002,22311,k-
25657,10069,18083,k-
17552,18974,18975,k-
8200,18354,29429,k-
11786,5250,21894,k-
13842,2748,22767,k-
41285,277,1823,k-
28552,380,4839,k-
14488,8169,23073,k-
36396,30936,13779,k-
39722,945,17263,k-
29955,2715,6456,k-
21493,501,19193,k-
32677,378,9213,k-
28962,5309,5310,k-
31298,7775,7858,k-
14578,23113,23115,k-
16258,22670,23873,k-
13248,22495,22496,k-
8419,2517,20348,k-
12102,18565,18531,k-
5959,8612,28587,k-
37312,19,411,k-
2902,3586,30868,r-
20511,6230,25857,k-
41004,1521,1520,k-
15576,9424,23578,k-
6632,8048,28644,k-
20660,192,19117,k-
20004,25587,25605,k-
12130,18550,18551,k-
13413,18990,18704,k-
16131,9917,23806,k-
14909,8809,23281,k-
31597,8153,8154,k-
39343,16247,16795,k-
42166,2744,2745,r-
30400,6961,6960,k-
33260,6902,9877,k-
12011,5461,21999,k-
1360,25935,30210,k-
24182,16793,27571,k-
16346,10173,23917,k-
12499,5915,22212,k-
12564,6010,22244,k-
33242,23803,9856,k-
3162,30969,30970,k-
6806,8777,28876,k-
20510,6226,25857,k-
13337,9846,18698,k-
5374,13689,28419,k-
14531,23089,23090,k-
23146,15444,27103,k-
16212,1572,23849,k-
1860,30417,30418,k-
41665,2243,2244,k-
13648,7243,22671,k-
34629,9563,11583,k-
411,8943,29814,k-
74,23120,29664,k-
9458,20745,20825,k-
6920,30992,28920,k-
40766,1271,1294,k-
30677,28978,7235,k-
2442,30671,30672,k-
16011,23751,23753,k-
38821,11013,16231,k-
30536,7076,7085,k-
38760,16139,16178,k-
20204,13352,25719,k-
27003,2143,20118,k-
33103,9680,9683,k-
29823,6278,6279,k-
4672,3097,29612,k-
36533,2315,292,k-
18519,23443,24883,k-
18505,11954,24875,k-
18574,19047,19046,k-
40359,16708,885,k-
28448,1294,4727,k-
12797,5941,22340,k-
2215,15942,30574,k-
4616,20390,29594,k-
16356,10195,23924,k-
3377,29628,31054,k-
4227,14128,29488,k-
39647,17176,17177,k-
26106,950,19695,k-
34952,12018,12017,k-
5505,6213,28467,k-
17935,8927,24633,k-
24114,27536,27537,k-
15489,17402,18800,k-
17210,10796,24324,k-
14162,2719,22919,k-
34186,16706,11011,k-
6886,2304,28908,k-
15314,9132,23472,k-
22891,10230,26991,k-
30841,7094,7396,k-
34956,12018,12021,k-
8081,19820,29383,k-
9361,3371,20793,k-
7819,22349,29294,k-
5452,22608,28448,k-
29704,6135,6134,k-
36564,12476,13972,k-
724,20797,29946,k-
33359,9981,9983,k-
31335,7911,7882,k-
9356,20779,20791,k-
28555,4621,4840,k-
8658,2749,20467,k-
40094,30763,642,k-
36691,4497,14109,k-
27798,3894,3895,k-
3876,31207,31249,k-
30136,28697,6669,k-
31021,28419,7567,r-
41177,1719,1720,k-
2205,11547,30569,k-
40762,28523,1294,k-
18503,3808,24874,k-
36386,629,13773,k-
40347,882,883,k-
4329,1169,29511,k-
42736,20818,3331,k-
18144,4878,24730,k-
26937,2001,20085,k-
15409,9251,23514,k-
34098,10867,10868,k-
14287,22977,22978,k-
32524,25771,9048,k-
30233,1261,6781,k-
18433,11898,24850,k-
24672,27781,27782,k-
35124,11246,12257,k-
11681,3155,18499,k-
15627,23598,23599,k-
8715,18253,18251,k-
37370,421,422,k-
34942,11593,12006,k-
18351,825,24813,k-
16424,10256,23954,k-
10929,4447,21523,k-
35890,13077,13248,k-
42551,3033,3134,k-
12335,22123,22124,k-
1287,185,30179,k-
8288,1617,17867,k-
26457,29431,19861,k-
6835,8907,28890,k-
30598,28728,7152,k-
30997,7536,7541,k-
27170,4948,20207,k-
41297,25729,1831,k-
3986,7170,31287,k-
33588,10190,10192,k-
3455,30285,31087,k-
16611,10442,24043,k-
11481,18474,18475,k-
7973,25165,29352,k-
15792,29294,23655,k-
4519,2154,29564,k-
29224,5406,5595,k-
30995,3530,7537,k-
39377,1219,562,k-
33476,28740,10082,k-
16103,29016,23792,k-
15130,8985,23385,k-
42508,1961,3083,k-
14549,8221,23099,k-
21324,13870,26222,k-
15443,9280,23532,k-
25968,1032,18121,k-
29435,5821,5820,k-
6837,23331,28890,k-
22831,312,19229,k-
1804,22494,30394,k-
40652,2732,1192,k-
15536,23565,23566,k-
16109,9933,23795,k-
5658,4474,28504,k-
20486,19102,19104,k-
22620,26814,26844,k-
27989,3106,4136,r-
1955,10418,30463,k-
41892,2486,2463,k-
26211,102,19731,k-
31221,4531,7797,k-
7035,9678,28975,k-
13702,7323,22700,k-
5047,12161,28245,k-
41156,29463,1698,k-
32720,2977,9266,k-
1747,22078,30372,k-
31233,7802,7803,k-
12516,22217,22218,k-
26888,1852,20058,k-
10824,18376,18407,k-
2432,3604,30667,k-
34612,29991,11577,k-
26665,2376,19961,k-
3090,6685,30940,k-
33566,7427,10173,k-
284,1461,29757,k-
401,4638,29808,r-
40693,1225,1224,k-
33841,2301,10512,k-
14722,8504,23179,k-
40519,1047,1060,k-
40219,19885,751,k-
17990,11548,24659,k-
28601,1989,4894,k-
8662,7526,20469,k-
17174,24074,18924,k-
5209,28350,28360,k-
7343,24811,29111,k-
13361,18689,22544,k-
34221,20728,11064,k-
5016,22146,28231,r-
8516,18757,20396,k-
7162,10159,29029,k-
12510,5947,22216,k-
8764,2851,20497,k-
15249,19107,23440,k-
34226,11158,11069,k-
16134,9934,23808,k-
42707,20683,3296,k-
15715,3517,23630,k-
18562,11487,24904,k-
23117,367,19260,k-
20554,2330,25874,k-
31485,648,8026,k-
5395,7101,28431,k-
41965,2466,2522,k-
7411,19059,29140,r-
23479,27254,27255,k-
21160,4208,26143,k-
36644,14052,14053,k-
42608,1112,3201,k-
31670,23878,8227,k-
24142,539,19291,k-
31182,12307,7749,k-
7867,11775,29313,k-
392,4563,29805,k-
39800,18811,17361,k-
14926,4893,23290,k-
9138,20649,20650,k-
37366,417,421,k-
42049,24669,2644,k-
3138,20117,30960,k-
20221,24504,25730,k-
25792,416,19543,k-
40749,1271,1276,k-
22854,15854,26978,k-
4201,19435,29481,r-
40451,474,994,k-
5691,21580,28511,k-
33113,9691,9692,k-
1008,13374,30070,k-
21214,14234,26170,k-
12586,18585,18587,k-
5897,5395,28569,k-
34994,12063,12090,k-
27358,3322,3468,k-
42732,907,3330,k-
13022,6587,18658,k-
27459,3561,3562,k-
32601,9107,9138,k-
29663,3636,6083,k-
41526,2079,2083,k-
6752,28853,28855,k-
39315,5107,16761,k-
31144,7692,7698,k-
40150,29362,676,k-
7470,30835,29161,r-
29037,5428,5388,k-
29041,21951,5390,k-
34908,11958,11959,k-
389,6095,29804,k-
30205,6746,6749,k-
34954,12018,12019,k-
9646,19579,20904,k-
2880,28992,30860,k-
16148,23813,23814,k-
11668,5152,21845,k-
42186,28968,2760,r-
13185,19508,22469,k-
9588,3493,20881,k-
508,10251,29856,k-
32894,9413,9441,k-
30104,21763,6632,k-
28535,30982,4827,k-
36391,14887,13776,k-
31713,8155,8249,k-
3157,3396,30967,k-
10736,21425,21430,k-
9443,20818,20819,k-
27682,28434,3795,k-
23070,21983,27065,k-
20725,13730,25955,k-
11913,6581,18518,k-
30804,18216,7361,k-
41245,1784,1792,k-
18272,24778,24780,k-
30488,20838,7056,k-
29393,3636,5774,k-
340,20141,29784,k-
19076,25125,25131,k-
27841,10279,3947,k-
26217,1121,18159,k-
40654,19327,1193,k-
15545,9406,23572,k-
27405,3504,3511,k-
31392,935,7937,k-
40089,22891,605,k-
31848,3135,8358,k-
2309,28439,30618,k-
21267,28291,26191,k-
2444,28426,30672,k-
21291,26203,26202,k-
10771,21427,21449,k-
3141,7283,30961,k-
35553,8930,12810,k-
37130,14503,14505,k-
6110,22848,28646,k-
11543,21790,21791,k-
15810,9650,23664,k-
15617,23592,23593,k-
14839,8678,23242,k-
17893,28394,24617,k-
24838,17223,27872,k-
41266,29185,1808,k-
18129,7141,24723,k-
31349,161,7903,k-
6434,5582,28741,k-
32390,8914,8916,k-
14285,22976,22977,k-
34126,3888,10911,k-
35003,3750,12082,k-
7124,23826,29013,k-
9404,20795,20810,k-
42478,3041,3042,k-
24521,441,19314,k-
17750,11278,24554,k-
8077,26839,29382,k-
32310,8474,8829,k-
36960,8335,14347,k-
439,23045,29827,k-
7549,9762,29188,k-
6848,18757,28893,k-
40787,19733,1314,k-
90,19101,29673,k-
7605,8664,29208,r-
10496,2980,21324,k-
14508,7583,23082,k-
15319,9130,23474,k-
16841,24146,24148,k-
3725,11406,31193,k-
14029,22855,22857,k-
6509,16576,28765,k-
42153,355,2740,r-
15292,9116,23461,k-
13936,22815,22816,k-
14235,22924,22950,k-
28659,20467,4965,k-
26792,18190,18191,r-
30737,1030,7276,k-
39916,23187,626,k-
13124,22437,22438,k-
12121,18882,18544,k-
844,21390,30002,k-
25613,19473,19474,k-
24355,21137,27639,k-
7774,3840,29272,k-
35726,17937,13040,k-
11805,5268,21900,k-
42145,2724,2726,k-
18067,24695,24696,k-
42459,2936,3010,k-
27380,29470,3491,k-
33624,10232,10236,k-
18721,12178,24971,k-
877,9135,30014,k-
30700,11957,7255,k-
6406,22655,28734,k-
5456,3872,28449,k-
36114,201,203,k-
19379,25286,25292,k-
38900,16303,16312,k-
3896,29629,31257,k-
1908,7889,30439,k-
29594,5984,5985,k-
16461,10295,23969,k-
27115,1968,20179,k-
29400,10429,5789,k-
338,2085,29783,k-
38859,197,542,k-
7520,161,29178,k-
9439,3023,20818,k-
13880,19111,22790,k-
18263,24775,24776,k-
39922,14414,17503,k-
2554,27691,30719,k-
41848,6131,2416,k-
32421,8201,8947,k-
33750,23998,10387,k-
30130,319,6650,k-
11925,21975,21958,k-
13492,6911,22594,k-
35829,13165,13166,k-
13945,7616,22820,k-
24256,16815,27591,k-
28640,4931,4938,k-
15837,23675,23676,k-
15978,23742,23737,k-
42401,2958,2959,k-
34807,822,11826,k-
42233,28909,2811,k-
13792,7484,22746,k-
30874,3849,7434,k-
20317,13940,19096,k-
12480,5756,22203,k-
9415,3374,20815,k-
40423,29502,968,k-
311,20083,29771,k-
8778,1873,20505,k-
38780,667,16191,k-
40713,29517,1235,k-
26951,2004,20093,k-
14462,23059,23060,k-
26111,950,19698,k-
10575,17989,21352,k-
36481,23364,279,k-
41897,28627,2465,k-
16578,24024,24026,k-
18571,12045,24907,k-
28160,79,4360,k-
39599,17089,17107,k-
3991,20009,31289,k-
28385,21660,4636,k-
8600,20429,20433,k-
32071,4383,8578,k-
28501,4682,4760,k-
17340,12318,24375,k-
41414,213,1956,k-
23481,9749,27256,k-
19903,511,19080,k-
13222,17960,22485,k-
14201,3249,22938,k-
26982,2002,20107,k-
4527,2144,29552,k-
34279,24491,11128,k-
36614,14015,14021,k-
1995,14708,30480,k-
31561,1305,8113,k-
29278,1930,5651,k-
18576,19047,19048,k-
31448,7010,7982,k-
41226,1540,1772,k-
6028,22329,28616,k-
37932,430,445,k-
16892,10656,24171,k-
16128,23803,23805,k-
34263,1952,11111,r-
34200,5103,11029,k-
21127,4276,26125,k-
35433,4765,12677,k-
42474,2560,3037,k-
5963,5622,28588,k-
5827,21850,28553,k-
35226,6794,12405,k-
15849,23637,23681,k-
26688,18062,19967,k-
37122,14469,14493,k-
15726,18847,18844,k-
29460,5160,5851,k-
20927,22516,26031,r-
1720,18401,30360,k-
29275,5641,5648,k-
15302,9113,23467,k-
15670,15972,18829,k-
39215,9985,16650,k-
33056,11136,9642,k-
835,22926,29997,k-
1931,22137,30450,k-
3650,6758,31164,k-
31577,8132,8133,k-
9971,21068,21070,k-
41846,2413,2414,k-
11050,6293,21581,k-
20967,26046,26047,k-
12329,18505,22121,k-
28598,29822,4891,k-
25821,19561,19562,k-
32365,4829,8888,k-
12389,22156,22157,k-
9398,20786,20808,k-
33434,8352,10050,k-
12356,8463,22135,k-
35346,20,117,r-
9551,3097,20865,k-
15613,579,23592,k-
16078,9868,23784,k-
6233,7992,28680,k-
35501,20748,12748,k-
29277,1722,5651,k-
6222,9392,28677,k-
40755,1268,1282,k-
30806,563,7364,k-
22667,319,19222,k-
14559,23103,23104,k-
30564,7109,7113,k-
26244,1271,19743,k-
14593,8333,23121,k-
16730,23954,24097,k-
8178,26134,29423,k-
31806,23119,8322,k-
40399,924,934,k-
27999,4147,4148,k-
14614,3445,23129,r-
22879,26985,26986,k-
41253,277,1798,k-
23699,16345,27351,k-
5732,15449,28522,k-
20865,19140,19141,k-
20244,25652,25739,k-
31314,4322,7871,k-
16843,2643,24149,k-
7736,18114,29256,k-
30601,5862,7160,k-
33594,23923,10198,k-
18477,2643,24861,k-
16364,14524,18879,k-
2496,16130,30695,k-
27420,20909,3526,k-
31901,7132,8403,k-
31594,8149,8151,k-
80,8544,29667,k-
36321,25941,13715,k-
597,22287,29895,k-
27357,3470,3468,k-
36320,8099,13714,k-
31565,12757,8122,k-
494,26240,29849,k-
13083,18630,18649,k-
26702,1716,19972,k-
6602,7858,28621,k-
20976,26100,26053,k-
27495,3591,3597,k-
41060,1686,1579,k-
9800,3863,20979,k-
30423,6967,6986,k-
6396,17150,28733,k-
35440,124,129,k-
18056,3504,24690,k-
41554,2107,2082,k-
10108,7152,21139,k-
9862,3701,21010,k-
30558,30924,7116,k-
42471,3114,3026,k-
7932,19543,29337,k-
17485,24441,24442,k-
6210,10161,28674,k-
10040,3518,21109,k-
6541,7616,28772,k-
3494,15894,31103,k-
8075,15996,29382,k-
30169,6707,6711,k-
16412,21942,23948,k-
23015,9098,27038,k-
20425,16019,25820,k-
15050,8914,23349,k-
28124,4292,4293,k-
13598,7175,22643,k-
12707,828,22313,k-
4590,2518,29587,k-
12189,5574,22063,k-
6548,7664,28774,k-
33159,9754,9755,k-
32918,28945,9477,k-
14756,23197,23198,k-
5471,3920,28454,k-
14750,28858,23194,k-
14754,8554,23197,k-
33361,30892,9985,k-
24932,27922,27919,k-
13998,22764,22843,k-
15109,23370,23375,k-
9098,1933,20633,k-
14938,1102,23293,k-
14032,22856,22858,k-
34983,12064,12063,k-
36803,3803,14221,k-
36606,14008,14016,k-
26138,1227,19714,k-
6449,7315,28747,k-
38370,19331,487,k-
36223,19467,13600,k-
32414,8932,8935,k-
30664,7223,7219,k-
7075,20554,28997,k-
21363,100,19184,k-
15470,9308,23542,k-
11514,18483,18485,k-
8259,18783,20269,r-
31664,8224,8225,k-
27608,3714,3718,k-
6197,9413,28669,k-
32097,8601,8603,k-
29466,22153,5859,k-
37045,14413,14414,k-
13193,6511,22471,k-
25359,8722,18050,k-
8255,2286,20267,k-
39547,17032,17033,r-
15106,8966,23374,k-
1277,4113,30175,k-
1717,30358,30359,k-
35706,12523,13004,k-
27934,4059,4064,k-
33323,9931,9932,k-
7042,28928,28977,k-
14200,9857,22937,k-
6417,24881,28737,k-
14269,22968,22969,k-
5466,10176,28447,k-
12790,22337,17904,k-
1121,18975,30113,k-
39143,7517,16572,k-
20031,25621,25622,k-
13246,6608,22494,k-
6631,1019,28808,k-
269,21479,29750,k-
3188,24611,30983,k-
41468,2026,2027,k-
12638,22272,22280,k-
40671,20521,1205,k-
15075,8938,23360,k-
11343,18440,18444,k-
30410,6967,6972,k-
36637,2658,14046,k-
25594,719,19467,k-
40446,3472,992,k-
32234,8743,8744,k-
29950,3579,6445,k-
6027,8962,28615,k-
35719,13017,13018,k-
20092,25654,25655,k-
27156,19861,20200,k-
9798,20976,20978,k-
5010,24776,28228,k-
5858,3581,28558,k-
9632,29479,20898,k-
1380,445,30221,k-
33632,23946,10243,k-
14958,8857,23302,k-
31807,8320,8324,k-
1915,18722,30442,k-
13514,6987,22602,k-
14343,3543,23004,k-
24837,27869,27871,k-
27686,28432,3793,k-
12607,22262,22263,k-
13887,8027,22793,k-
33563,28803,10171,k-
26860,20039,20040,k-
22834,15596,26968,k-
183,1993,29718,k-
544,29871,29870,k-
30347,29973,6897,k-
14874,23259,23260,k-
36231,13601,13608,k-
40759,1229,1288,k-
42308,2887,5,r-
25306,19276,19324,k-
26867,20040,20042,k-
23794,20906,27396,k-
15620,4628,23595,k-
11115,21613,21615,k-
7466,17005,29160,k-
35763,19150,174,k-
4694,3277,29617,k-
12407,19244,22163,k-
16407,15157,23945,k-
32647,19940,9181,k-
12604,6038,22262,k-
13768,7452,22730,k-
30665,7215,7219,k-
7087,9846,29001,k-
31202,7774,7776,k-
4259,900,29498,k-
30985,6159,7522,k-
23480,27255,27256,k-
2593,377,30736,k-
30721,4594,7269,k-
9533,3445,20857,r-
11091,4613,21600,k-
39783,17340,17341,k-
26608,19558,19929,k-
14637,8394,23139,k-
30244,5409,6789,k-
12528,22222,22223,k-
42733,1295,3330,k-
12737,28143,22321,r-
14612,8362,23128,k-
26739,551,19987,k-
27949,4250,4080,r-
3475,16673,31095,k-
35632,18460,12924,k-
32359,8881,8882,k-
8171,7213,29421,k-
23456,11950,27244,k-
13373,6719,22551,k-
36050,1690,13410,k-
16075,9483,23781,k-
16347,10314,23919,k-
1550,29553,30290,r-
33390,9944,10000,k-
38553,15979,15980,k-
1985,23476,30476,k-
10352,28145,21262,k-
27518,3619,3626,k-
31880,8446,8384,k-
3692,4222,31184,k-
42449,3014,3003,k-
14962,4467,23304,k-
33593,10184,10195,k-
24480,20059,27695,r-
33468,23869,10075,k-
36241,19244,236,k-
2736,1740,30798,k-
12527,19141,22223,k-
7430,19463,29147,k-
19186,12642,25180,k-
38644,14008,16066,k-
27568,3670,3671,k-
5494,28454,28462,k-
3258,9487,31010,k-
39794,18815,17352,k-
27941,4072,4073,k-
28315,4532,4534,k-
32002,8732,8510,k-
30610,3944,7157,k-
24889,30726,27898,k-
21058,19169,19168,k-
7109,31014,29010,k-
33244,9883,9856,k-
40390,924,925,k-
19355,25275,25277,k-
40236,766,767,k-
38,18335,29649,k-
42280,30839,2862,k-
41410,1709,1955,k-
7505,232,29171,k-
2405,14808,30657,k-
27240,20242,20243,k-
9159,1194,20667,k-
22948,26984,27015,k-
9881,3739,21017,k-
561,31182,29878,k-
15128,21658,23383,k-
16518,10362,23995,k-
9355,20767,20791,k-
25454,19388,19389,k-
15628,9484,23600,k-
12706,3002,22312,k-
15461,7953,18798,k-
29788,6235,6236,k-
30643,7194,7192,k-
2126,24143,30536,k-
36035,19113,190,r-
35133,11926,12265,k-
11591,29844,21810,k-
1165,3920,30129,k-
14999,8891,23324,k-
4496,20185,29555,k-
32532,23405,9052,k-
41853,2423,2424,k-
5137,28295,28310,k-
12866,18618,18622,k-
13480,1837,22589,r-
18065,24694,24695,k-
3243,7778,31004,k-
36082,29078,13439,k-
13927,22810,22811,k-
27130,3713,20186,k-
10786,14441,21456,k-
26199,18152,18153,k-
36837,26173,14241,k-
19578,194,25377,k-
17940,11439,24635,k-
1680,10206,30344,k-
809,7596,29986,k-
26024,6750,18124,k-
1697,30350,30351,k-
32668,6720,9204,k-
15667,18831,18827,k-
26269,19756,19757,k-
1777,20619,30385,k-
5397,21049,28431,k-
5063,13436,28260,k-
27174,2243,20209,k-
40638,92,1178,k-
29936,6428,6430,k-
1741,8054,30370,k-
8515,18755,20396,k-
23003,15983,27030,k-
9076,18303,18301,k-
12903,21663,22382,k-
42438,2045,2991,k-
16417,23949,23950,k-
9995,21083,21086,k-
12088,18527,18529,k-
41704,27695,2290,r-
13647,4383,22671,k-
7102,9937,29007,k-
41187,31241,1730,k-
36426,5587,13822,k-
34175,8949,10990,k-
11811,4631,21903,k-
14987,23317,23318,k-
12998,6439,18650,k-
39637,3730,17164,k-
1093,25947,30103,k-
2515,28981,30702,k-
16106,9885,23793,k-
39627,584,582,k-
2042,29161,30500,r-
19582,25380,25379,k-
2072,23759,30514,k-
31811,8339,8325,k-
24818,2783,27862,k-
41572,1533,2128,k-
31687,8237,8238,k-
6833,8899,28889,k-
1325,25676,30196,k-
27032,4045,20136,k-
33248,30495,9844,k-
2964,28803,30892,k-
22573,78,26824,k-
41549,4258,2104,k-
1349,4479,30205,k-
39257,14205,16701,k-
37744,28563,15137,k-
21147,10342,26134,k-
41697,2272,2279,k-
1062,24175,30091,k-
15728,18842,18845,k-
9106,3207,20635,k-
34992,10706,12086,k-
7074,3019,28997,k-
23235,22206,27137,k-
29405,3986,5797,k-
33918,1537,10619,k-
388,18270,29803,k-
13695,4155,22697,k-
593,4394,29894,r-
20428,13611,25821,k-
21065,26048,26100,k-
11615,21821,21822,k-
24406,420,19306,k-
32689,9225,9231,k-
6043,18547,28623,k-
8824,19461,20526,k-
15480,20147,23546,k-
31338,913,7885,k-
4433,19949,29539,k-
30521,3542,7071,k-
11973,12201,21982,k-
16388,5312,23933,k-
13997,18472,22843,k-
33647,10263,10264,k-
33716,10349,10351,k-
16198,23839,23840,k-
3771,1190,31212,k-
2594,30736,30737,k-
40918,1476,1435,k-
28809,5119,5120,k-
11908,6261,18515,k-
29365,20674,5751,k-
23312,27174,27177,k-
13439,6858,22577,k-
27699,21093,3808,k-
20772,19101,19131,k-
19591,13035,25383,k-
29655,5997,6078,k-
25852,6873,19576,k-
10735,21424,21430,k-
33007,7250,9577,k-
26706,17864,19973,k-
16193,23836,23837,k-
33582,10181,10187,k-
5516,21288,28469,k-
12694,2151,22306,k-
41542,2098,2097,k-
13691,4155,22695,k-
23147,24918,27103,k-
28856,5182,5183,k-
1771,10429,30381,k-
7313,24805,29096,k-
2392,410,30652,k-
27433,3539,3540,k-
4276,2085,29499,k-
18509,24878,24879,k-
22828,19534,26966,k-
18581,11765,24909,k-
16158,9945,23819,k-
13111,22286,22431,k-
37226,13682,14567,k-
31127,558,7678,k-
27702,2784,3812,k-
2686,19830,30776,k-
32430,11589,8956,k-
30344,6901,6906,k-
4240,29393,29492,k-
391,22302,29804,k-
25800,5576,19547,k-
14461,23058,23059,k-
27219,17801,20229,k-
18808,13908,25010,k-
18535,11975,24892,k-
22677,26864,26865,k-
5311,23435,28407,k-
34189,993,11016,k-
10249,10900,21214,k-
33680,2639,10301,k-
19169,25171,25172,k-
13565,7240,22625,k-
2061,9732,30509,k-
21033,14084,26084,k-
15950,9760,23727,k-
12953,18633,18634,k-
32983,30931,9551,k-
7034,9671,28975,k-
5797,1480,28544,k-
3477,27950,31096,k-
27390,3502,3503,k-
20986,26060,26061,k-
34663,7193,11646,k-
42447,1976,2995,k-
39398,13707,16862,k-
7545,5,29188,r-
26731,8955,19984,k-
10456,18364,18365,k-
26085,18127,18132,k-
15862,18196,23688,k-
33021,9603,9605,k-
40673,19698,1206,k-
31514,8051,8053,k-
10367,20319,21269,k-
18620,11327,24927,k-
4832,22174,28135,k-
3271,9949,31015,k-
28936,21902,5269,k-
12620,22265,22270,k-
31843,8260,8351,r-
27506,20931,3614,k-
29276,5225,5649,k-
40430,246,977,k-
14863,8712,23254,k-
15925,21480,23716,r-
12217,17811,22070,k-
7173,10203,29032,k-
2016,23573,30490,k-
4013,27117,31296,k-
39876,18851,17455,k-
33608,10213,10215,k-
18281,11781,24784,k-
18450,19834,24855,k-
4631,23601,29599,k-
16686,10509,24075,k-
6635,7139,28809,k-
11956,7885,21971,k-
30055,6592,6595,k-
36247,16865,13623,k-
188,12483,29720,k-
11047,4569,21579,k-
28077,3754,4243,k-
24933,27918,27920,k-
38270,15682,15683,k-
35580,30595,12841,k-
41761,2284,2331,r-
7159,18400,29028,k-
110,27132,29683,k-
1692,8677,30349,k-
14729,28847,23182,k-
39815,13349,17383,k-
6829,8898,28887,k-
11257,10862,18429,k-
14883,8728,23267,r-
31463,1021,7999,k-
13071,18673,18678,k-
32049,8555,8557,k-
25565,2880,19448,k-
11255,10894,18428,k-
1007,29015,30069,k-
25907,938,19600,k-
6001,22721,28605,k-
34210,10094,11047,k-
15068,8927,23355,k-
33995,4739,10720,k-
3747,20029,31202,k-
15372,23494,23495,k-
28943,5024,5282,k-
21216,14234,26171,k-
41972,20351,2526,k-
12583,18585,18586,k-
37104,316,350,r-
15701,19072,23624,r-
15412,9256,23516,k-
26958,3083,20098,k-
36112,9951,13478,k-
4567,7463,29580,k-
28679,4985,4986,k-
40166,2202,693,k-
15415,9258,23518,k-
4472,28450,29551,k-
36018,13356,13390,k-
3209,28901,30990,k-
20970,26049,26050,k-
15626,9480,23599,k-
3167,28823,30971,k-
30938,6103,7490,k-
26168,1244,19722,k-
30701,6644,7221,k-
3802,9492,31222,k-
41385,20082,1925,k-
15083,23363,23362,k-
10132,21151,21152,k-
41309,1850,1851,k-
27083,1898,20164,r-
5416,3840,28438,k-
31183,18823,7750,k-
13756,19672,22726,k-
11338,18441,18442,k-
33409,10023,10024,k-
163,24951,29708,k-
5032,4039,28236,k-
28138,4235,4316,k-
39703,30732,595,r-
37018,329,330,r-
27802,3879,3901,k-
12660,5952,22290,k-
29232,686,5603,k-
3410,31067,31068,k-
33369,10001,9965,k-
5631,26144,28497,k-
42172,2740,2739,r-
8612,20434,20443,k-
28900,5229,5232,k-
32982,9546,9549,k-
13931,7601,22814,k-
829,2108,29995,k-
17257,10831,24340,k-
14065,22872,22873,k-
29247,2333,5617,k-
40608,1185,1155,k-
11447,7524,18462,k-
29105,949,5460,k-
13076,18678,18681,k-
40593,1140,1143,k-
11145,19690,21627,k-
27575,3719,3675,k-
11971,3441,21981,k-
613,22239,29903,r-
33183,9492,9781,k-
5706,19324,28515,k-
36518,165,13940,k-
7707,26107,29247,k-
18643,16021,19054,k-
23239,6790,27139,k-
21228,14284,26177,k-
32387,13246,8909,k-
30810,986,7369,k-
6036,6240,28620,k-
36040,13322,13394,k-
40186,600,718,k-
7158,10134,29028,k-
18475,11923,24861,k-
30349,22591,6897,k-
33515,4927,10117,k-
4470,5435,29550,k-
39193,27490,16622,k-
18211,30457,19014,k-
14755,8556,23197,k-
12941,18627,18629,k-
4197,950,29481,r-
13704,18720,18721,k-
32360,8885,8882,k-
8003,19437,29358,r-
9714,3615,20938,k-
12164,21089,22054,k-
6431,3316,28739,k-
9796,3668,20977,k-
8694,1049,20478,k-
40875,20166,1394,r-
39965,17560,17561,k-
31586,8137,8142,k-
24669,27779,27780,k-
22674,17529,26863,k-
40748,30765,1274,k-
26560,19904,19903,k-
1542,31087,30286,k-
16577,10417,24026,k-
27990,15921,4138,k-
31256,7816,7821,k-
13713,7356,22705,k-
29741,6174,6175,k-
10733,21426,21429,k-
5698,4593,28514,k-
14027,22855,22856,k-
21,19834,29642,k-
5096,26158,28285,k-
38381,15755,15787,k-
5756,4733,28529,k-
35141,11988,12273,k-
8591,20428,20430,k-
9348,20781,20785,r-
4475,20072,29551,k-
13973,4341,22831,k-
22632,15756,26850,k-
19627,29628,25403,k-
