l_id,v_id_1,v_id_2,color
21351,269,19181,k-
40464,973,1004,k-
34711,1217,11718,k-
21247,14266,26184,k-
12331,4352,22123,k-
30225,6724,6771,r-
23873,27429,27430,k-
4255,27311,29497,r-
18572,12048,24907,k-
38925,12891,16341,k-
26908,18423,20070,k-
14875,23259,23262,r-
15386,23504,23505,r-
10425,21294,21297,k-
20329,13549,25777,k-
18972,4935,25080,k-
55,22185,29656,r-
370,2790,29795,r-
29903,4374,6392,k-
11930,10668,21960,r-
10684,4426,21401,r-
14941,23293,23294,k-
32409,30467,8927,r-
30262,27416,6774,r-
4846,6097,28143,r-
24833,16209,27870,k-
8582,13424,20425,r-
24188,16755,27573,r-
18348,847,24812,k-
20820,13908,25991,k-
13548,7114,22618,k-
32434,10427,8966,r-
36224,233,232,k-
5715,18498,28518,r-
3607,18115,31148,k-
21053,26097,26096,k-
25614,727,19475,r-
41541,18716,2096,k-
18531,12007,24890,k-
10341,4044,21257,k-
10743,21434,21436,r-
30777,22840,7322,r-
10665,4213,21392,k-
31232,23377,7803,r-
7227,28463,29059,k-
3077,7604,30936,k-
1223,20089,30154,r-
15684,23617,23618,k-
30353,6661,6907,k-
14091,18731,18732,k-
24561,19832,27729,k-
1003,18699,30068,k-
15786,23650,23652,k-
28298,4536,4521,r-
15086,8949,23364,r-
24296,16858,27609,k-
40050,31056,17661,k-
23023,27040,17855,k-
9333,20770,20772,k-
5688,4555,28510,k-
15984,2883,23740,r-
14199,15477,22937,k-
35227,12404,12406,k-
17404,10935,24407,k-
3533,924,31118,r-
9765,3549,20962,k-
7089,29004,29003,k-
10705,4280,21411,k-
29968,6487,6489,k-
20674,412,25930,r-
37474,13643,14836,k-
16210,10015,23847,k-
41912,2473,2476,k-
1589,3494,30304,k-
20007,25601,25607,k-
927,1670,30036,k-
15864,28928,23689,r-
35407,532,12640,k-
9456,20823,20824,k-
13705,16071,18721,k-
35422,12667,12670,k-
40188,19464,723,k-
223,2938,29733,k-
33557,10160,10166,r-
42745,17705,3335,k-
7982,642,29353,k-
18548,12003,24897,k-
1991,28889,30478,k-
16471,10292,23974,k-
25776,164,17863,k-
10350,28436,21261,r-
10728,21424,21427,k-
6707,8310,28840,k-
21093,14137,26110,k-
21087,14325,26105,k-
12697,22308,22309,k-
24937,27920,27921,k-
9301,3355,20753,k-
13643,7222,22669,r-
14967,8875,23307,k-
5103,14325,28289,k-
36096,31188,13453,k-
21126,14167,26124,r-
4053,20243,31311,r-
10765,21445,21446,k-
34569,10762,11525,k-
17460,20400,24434,r-
1495,21779,30268,k-
30967,22771,7512,r-
15090,8955,23366,r-
40045,17642,17648,k-
18186,4384,24746,r-
2882,3389,30860,k-
36664,14077,14081,k-
6603,3250,28793,k-
6284,6869,28693,r-
6252,6815,28686,k-
20535,30654,25867,k-
27722,1428,3821,k-
4588,2971,29586,k-
9061,195,20620,k-
32241,8750,8754,k-
31324,6528,7879,r-
860,8390,30007,r-
6083,6421,28637,k-
2836,30839,30840,k-
12698,3133,22309,r-
23285,27162,27163,r-
16783,24787,24121,k-
3156,8560,30967,k-
29027,949,5384,r-
42380,19451,2931,k-
20955,14034,26042,r-
30876,7315,7435,r-
36989,4300,14370,r-
39941,9762,17526,k-
38244,1848,15670,k-
2323,28184,30623,k-
42128,7776,2708,r-
19374,25288,25289,k-
2100,18280,30525,k-
12856,18590,18618,k-
8131,27256,29401,r-
26855,20036,20037,k-
9460,20420,20826,r-
25378,609,19360,k-
27616,3709,3710,r-
20706,2920,19122,k-
6455,7322,28748,r-
15173,9038,23407,k-
28898,5229,5230,k-
6018,6127,28614,k-
6183,21284,28664,k-
23544,16287,27283,r-
25698,13599,18088,r-
30305,6037,6860,r-
20211,12903,25723,k-
14905,8790,23279,r-
37158,29167,358,k-
15147,9006,23393,k-
15664,1934,23615,k-
14093,3879,18732,k-
39631,27773,17157,k-
4344,1263,29516,k-
35731,13040,13042,r-
39860,17441,17444,k-
11204,24816,21658,k-
8855,2989,20538,k-
29720,6149,6150,k-
23452,27240,27243,k-
29813,29138,6274,r-
7771,28446,29272,k-
35656,2560,12958,k-
42336,29082,2893,k-
7386,19756,29128,r-
26703,1724,19972,k-
36748,9050,14173,r-
12696,6106,22309,k-
23154,30739,19266,r-
30129,340,6661,r-
19633,19073,19077,k-
27539,570,3644,k-
7097,9847,29005,r-
39643,17176,17172,k-
41154,1697,1698,r-
10114,19803,18355,r-
28502,4744,4760,k-
41928,9337,2489,r-
26832,18199,18200,r-
32654,1732,9187,k-
26922,9354,20076,r-
7700,13767,29245,k-
16402,23940,23941,k-
32841,9387,9389,k-
12568,22244,22247,k-
4647,15992,29606,k-
8611,17343,20443,k-
973,17614,30055,r-
3097,28711,30943,k-
4028,7743,31301,k-
20694,13784,25942,k-
15234,9063,23435,k-
10952,8952,21534,r-
7478,2758,29163,r-
7738,2657,29257,k-
39136,16119,16567,k-
6053,6314,28627,k-
25769,19532,19531,k-
12612,22270,22266,k-
3549,31125,31124,k-
31761,23107,8295,k-
11472,18468,18469,k-
1958,23270,30464,k-
15011,8907,23330,r-
16204,30522,23843,r-
8224,17047,29437,r-
33394,9917,10003,r-
31784,8305,8307,k-
6909,5765,28917,k-
27367,1447,3474,r-
34063,10157,10809,k-
18684,24948,24950,r-
25397,1721,19368,k-
33497,23891,10100,k-
5376,30671,28426,r-
33161,9757,9756,r-
17931,11424,24630,r-
40937,1389,1453,k-
37229,8716,14572,k-
6832,8905,28888,r-
20983,26057,26059,k-
8629,2728,20453,k-
40253,19508,785,k-
27096,20169,20170,k-
3091,15641,30941,k-
18560,12014,24902,k-
25642,10115,18078,k-
29768,6206,6207,r-
31529,8066,8069,k-
39642,13762,17171,k-
27541,23045,3647,k-
40960,1740,1478,r-
32743,9283,9290,r-
15648,18823,18825,k-
642,22265,29915,k-
12439,5876,22182,k-
38875,15652,16287,r-
12685,22301,22302,k-
37437,2708,428,r-
20912,238,19152,k-
26126,8047,18134,k-
24928,30460,27916,k-
30831,18207,7386,k-
10314,20092,21244,k-
35724,13035,13036,k-
38712,13874,16131,k-
10981,21547,21548,k-
28154,9756,4356,r-
27704,2784,3814,r-
15581,17382,18818,r-
22530,306,19207,r-
16400,10328,23940,k-
38819,31144,16231,r-
28520,4681,4808,k-
10840,21483,21482,k-
7048,14426,28981,r-
13947,7786,22821,k-
32341,3536,8863,k-
26028,1063,19653,k-
36639,7935,302,r-
5922,27179,28574,k-
35755,12151,13070,k-
20062,25605,25638,k-
21321,16751,26220,k-
1834,30405,30406,k-
13387,6748,22558,k-
17828,11342,24590,k-
30443,8233,7010,k-
13257,22499,22500,k-
22893,26992,26993,k-
19602,12523,25389,k-
28692,4992,4997,r-
1587,29873,30304,r-
13675,17915,22685,k-
12132,18551,18552,r-
40225,7328,757,k-
9901,18346,18347,k-
33872,8605,10551,k-
9522,15759,18333,k-
27356,1288,3464,k-
39699,30090,17237,r-
36174,19134,214,k-
14825,23234,23236,k-
39574,769,17067,r-
29003,5460,5363,r-
27961,10800,4100,k-
23085,12136,19258,k-
39334,5023,16784,r-
41300,29924,1837,r-
10269,18357,18359,k-
12228,4717,22076,k-
28236,13867,4440,r-
17535,11438,24458,k-
765,29963,29964,k-
28849,5160,5172,r-
7442,25118,29152,k-
38436,10438,15843,k-
19196,25184,25186,k-
20555,13683,25874,k-
9996,21084,21086,r-
41118,873,1652,r-
8670,2397,20474,k-
10970,21541,21542,k-
1029,23616,30078,k-
20032,17388,25623,r-
10810,11966,17979,k-
23542,16235,27282,k-
9440,3438,20818,k-
7789,26228,29283,k-
37555,4404,14931,k-
15067,23353,23354,r-
6821,23294,28882,k-
2190,4045,30563,k-
10477,18371,18375,k-
26151,1069,18137,k-
12779,6465,18607,k-
16181,6971,18870,r-
42462,1976,3018,r-
31403,3541,7945,r-
8542,2672,20409,k-
14624,8369,23134,k-
8387,20330,20331,k-
10593,31294,18398,r-
14622,8365,23133,k-
38586,456,504,r-
503,2028,29855,r-
21164,4449,26145,r-
31499,6784,8041,r-
20708,13795,25946,k-
10452,4113,21311,r-
2189,1994,30563,k-
1875,22890,30424,r-
18288,11793,24786,k-
15812,18786,23664,k-
15795,19108,23657,k-
14639,8378,23140,r-
14878,8730,23263,r-
32176,28870,8675,k-
18158,2036,19006,k-
37938,5835,15340,r-
632,4786,29911,k-
2704,1442,30783,r-
30884,7440,7445,k-
9898,3754,21027,r-
6629,20866,28807,k-
19626,25397,25403,k-
39580,9874,17072,r-
37638,15435,15025,k-
10448,4111,21309,k-
11637,17933,21831,k-
16226,23854,23855,k-
2111,21941,30530,r-
33321,23808,9931,r-
15397,6324,23510,r-
36801,14201,14219,k-
30307,22593,6867,k-
31988,15434,8486,k-
10600,21352,21359,k-
4087,22588,31324,r-
19701,25448,25449,k-
3942,11778,31270,k-
33729,10377,10365,k-
17880,24611,24613,k-
5776,4792,28536,r-
23140,182,19261,r-
31608,498,8168,r-
16110,9890,23796,k-
23218,27131,27129,k-
34542,11493,11490,k-
13063,18516,18674,k-
21094,14149,26110,k-
5630,21522,28497,k-
6905,9114,28914,r-
30149,6967,6682,r-
6457,12352,28749,k-
41311,28789,1860,k-
32835,382,9385,k-
31917,30010,8422,r-
7046,8570,28980,k-
31076,7523,7629,k-
39846,17406,17423,k-
37724,7322,15112,r-
2068,23680,30513,k-
19905,2292,19080,k-
20287,2632,25759,k-
11950,21968,21969,k-
40611,1518,1155,k-
2096,6692,30524,r-
6907,27694,28915,k-
33345,7719,9967,k-
10043,21110,21111,r-
3699,20228,31187,r-
13770,7459,22731,r-
5291,20789,28404,r-
19619,25397,25398,k-
27812,3911,3912,r-
35971,17642,13345,k-
32235,8741,8744,k-
30091,6624,6625,r-
20675,22575,25930,r-
6293,22516,28696,r-
30688,3576,7242,k-
7044,9738,28979,r-
23346,29976,19278,k-
4974,10859,28209,k-
9486,7892,20837,k-
30958,7510,7508,r-
1956,24770,30464,k-
18337,24021,24807,k-
7977,676,29353,r-
41241,1794,1792,k-
40795,9861,1323,k-
6058,22398,28628,k-
32850,22466,9402,r-
33201,23760,9803,k-
1961,13699,30465,k-
39384,9450,16849,k-
15575,18814,18816,k-
3447,11653,31084,k-
30759,4985,7301,r-
9405,20805,20810,r-
5778,6281,28536,k-
12937,22399,22400,k-
6984,9466,28948,r-
39285,14421,16723,k-
1024,23912,30076,k-
13690,7326,22694,k-
27225,20234,20235,k-
1438,29266,30248,k-
40725,1217,1252,k-
27513,3571,3622,r-
3691,31182,31183,k-
5636,11707,28498,k-
29503,5893,5896,r-
20084,2912,19085,r-
15028,11845,18761,k-
9941,7101,21049,r-
5022,21824,28232,k-
33658,10280,10281,k-
31464,1028,7996,k-
11031,21570,21571,r-
13302,6964,18694,k-
38527,15954,15955,k-
1010,10061,30071,k-
15294,9116,23462,k-
20864,315,19140,r-
11037,4567,21575,r-
32502,23439,9034,k-
19773,29690,25483,k-
3165,8150,30971,r-
38094,1054,15530,r-
12518,5951,17812,r-
261,18043,29747,k-
42570,3158,3160,k-
32865,28704,9412,k-
39382,46,48,k-
4357,2565,29519,r-
2597,19855,30737,k-
40692,1236,1223,k-
41724,29549,2306,r-
27093,2113,20168,k-
16049,9834,23769,k-
20840,744,19139,k-
13450,22579,22580,k-
21508,14576,26302,k-
1817,6707,30400,r-
5952,5555,28587,k-
400,24342,29808,r-
28341,4530,4560,k-
20113,25664,25668,k-
25562,12770,19447,k-
36339,13441,13736,k-
15989,4632,23742,r-
15908,9728,23709,k-
40737,1264,1265,k-
4912,23214,28173,r-
25024,27962,27963,k-
27786,6334,3882,r-
13223,13449,22485,k-
19065,25131,25125,k-
2289,13362,30608,k-
30594,7146,7149,r-
9392,3367,20806,r-
92,196,29673,r-
14976,8880,23311,k-
1689,3491,30348,k-
1393,27898,30222,r-
10768,4310,21448,k-
5717,297,28518,r-
22864,20590,19231,k-
35280,6286,12474,k-
2726,11759,30793,k-
42721,28561,3316,k-
31569,23064,8125,k-
5017,22186,28231,r-
16319,10128,23903,k-
25729,19180,19515,k-
39090,12536,16510,k-
11867,21930,21932,r-
39095,13046,16519,k-
35752,30460,172,k-
7522,69,29178,r-
29617,6012,6013,k-
32615,9156,9154,r-
32023,17758,8532,k-
32609,6337,9147,r-
8779,1873,20506,r-
11815,5865,21905,k-
26787,18188,18189,k-
17823,2647,24589,k-
7519,29825,29178,r-
26681,6176,18178,k-
14616,3733,23130,r-
40679,19700,1210,r-
42689,3280,3281,r-
8717,18245,18252,k-
1065,10686,30092,k-
32302,8788,8821,r-
6016,19248,28612,r-
8821,310,20525,k-
764,18635,29964,k-
38465,17177,15882,k-
748,3175,29957,k-
40791,1299,1306,r-
36994,26217,14378,k-
9970,3785,21069,r-
27400,30794,3510,k-
32675,1699,9212,r-
12602,18275,22260,k-
10259,4048,21219,k-
16042,1924,23766,r-
18341,21668,24809,r-
38194,11965,462,r-
27407,24691,3504,r-
36106,4528,13465,r-
32398,23559,8915,k-
33870,10546,10549,k-
38349,15733,15752,r-
20897,13975,26020,k-
14762,4383,23201,r-
36480,8944,279,r-
40350,22741,878,r-
30988,18484,7523,k-
23465,4441,27248,r-
42220,2790,2791,r-
29698,1998,6130,r-
14604,22442,23124,k-
17624,29682,24496,k-
8961,3266,20582,k-
6591,28772,28788,k-
20650,19113,19114,k-
36849,4642,14255,k-
10473,18375,18372,k-
31484,19400,8025,k-
31696,8053,8240,k-
2181,20326,30560,k-
15454,8390,23537,r-
27833,3937,3938,k-
18884,12424,25044,k-
22987,15970,27024,r-
27085,18424,20165,k-
30082,22614,6619,k-
5585,21514,28486,r-
6841,24729,28891,k-
31876,5888,8383,r-
19983,25592,25590,k-
29004,949,5363,r-
13930,7590,22813,k-
16835,10262,24145,r-
14156,7781,22916,k-
9512,20845,20848,k-
3135,1780,30960,k-
18783,22583,24998,k-
15442,23535,23531,k-
31019,322,7566,r-
12561,5998,22242,k-
12283,5746,22099,k-
6919,22495,28920,k-
26751,19996,19997,k-
30065,23458,6600,r-
28144,29986,4331,k-
14317,29578,22990,k-
35753,19092,172,k-
17698,24526,24527,k-
32285,8805,8806,k-
22885,15877,26989,k-
11969,21980,21981,k-
24639,1748,27765,r-
27901,4020,4022,k-
32417,23357,8937,k-
35167,7749,12312,r-
28140,22138,4319,k-
3,30628,29631,k-
14853,23249,23250,k-
19857,6454,25526,r-
14550,8266,23099,k-
14196,2068,18734,r-
36963,2065,14350,r-
19199,12679,25188,k-
5359,20954,28423,k-
23038,16021,27049,k-
25702,18093,18089,k-
36470,12187,13874,k-
9256,3335,20728,k-
14253,13636,22959,k-
31299,22954,7858,r-
40449,20407,993,r-
14160,18819,22918,r-
16360,18875,18876,k-
38252,8974,15675,r-
35474,12717,12718,r-
615,25859,29904,k-
24770,9888,27831,k-
16121,28766,18866,k-
27318,3413,3414,r-
20632,1318,25917,k-
387,4477,29803,r-
16125,9902,23804,r-
41000,26709,1518,k-
9043,9940,18298,r-
18013,24649,24670,k-
35837,11662,13171,k-
12868,2349,22369,r-
8414,2654,20345,k-
30479,7045,7046,r-
27613,3710,3716,r-
20861,26019,26009,k-
19421,12902,25309,k-
1690,30347,30348,k-
41596,2120,2152,k-
25819,889,19561,k-
3435,31079,31080,k-
34219,3023,11064,r-
26091,2886,19687,r-
3251,9737,31007,k-
16457,23968,23967,k-
7533,25483,29182,k-
30606,7164,7165,r-
33235,9842,9845,r-
2878,3285,30859,r-
32827,9327,9375,k-
30585,4385,7124,r-
25585,3901,19459,k-
23667,16288,27338,k-
19460,25310,25327,k-
14283,22970,22976,k-
4409,29532,29534,k-
23890,16519,27437,k-
1166,3963,30129,k-
31283,28792,7839,k-
42550,24791,3133,r-
26110,13906,19698,k-
12757,18600,18601,k-
26200,1156,18154,k-
6215,9398,28675,r-
30294,6819,6838,k-
6779,28862,28863,k-
34772,14716,11775,k-
18066,11538,24695,k-
40515,29035,1053,k-
16741,15154,24104,k-
8527,2634,20401,r-
14004,19094,22847,r-
13934,7602,22815,k-
23067,13128,19253,r-
38433,26976,15840,k-
15982,19684,23739,k-
26607,19557,19929,r-
30638,7177,7196,r-
16474,10300,23975,k-
3191,24724,30977,k-
3532,893,31118,k-
13799,22748,22749,k-
30617,22632,7174,r-
28261,292,4476,k-
15531,9394,23564,r-
2,23844,29630,r-
12657,3305,22288,k-
14537,8252,23093,r-
41420,1967,1969,k-
32019,228,8523,k-
15236,9074,23436,k-
12914,19081,22387,k-
4842,5302,28143,k-
36817,5897,14230,r-
11101,2837,21607,r-
6741,8483,28850,r-
14647,23142,23143,k-
661,3571,29921,r-
7344,821,29111,r-
27546,3653,3655,k-
32954,23611,9515,k-
23275,16150,27159,k-
14734,23185,23186,k-
18064,11540,24694,k-
11754,13475,18510,k-
29396,5788,5786,k-
14572,8304,23112,r-
8788,2895,20511,k-
34088,163,10849,r-
38187,3625,15636,k-
31116,7664,7667,k-
32263,8826,8778,r-
27308,3520,3400,k-
13481,6889,22589,k-
12691,6097,22305,r-
31029,7567,7575,r-
35956,13018,13315,k-
31997,7609,8501,r-
23080,763,27068,r-
6674,23061,28826,r-
40374,246,901,r-
185,5610,29719,r-
15512,23556,23557,k-
31660,8221,8220,r-
35139,12142,12272,k-
10925,4446,21522,k-
28564,4808,4846,k-
6108,390,28646,k-
41391,14578,1932,k-
34623,7141,11592,r-
25385,29358,19363,r-
31998,8497,8502,k-
37443,197,428,r-
768,29966,29965,r-
13965,2460,18724,k-
6656,25389,28819,k-
6655,18829,28818,k-
30356,5034,6911,r-
23281,22615,27160,k-
18664,12124,24939,k-
21353,269,19182,k-
9759,3634,20957,k-
39731,17099,17272,k-
32303,619,8821,r-
8996,18293,18290,r-
10474,18386,18373,k-
8969,3113,20585,k-
41160,19963,1701,k-
10491,30207,21321,r-
36067,1851,13431,k-
32038,3415,8543,k-
13084,6398,22421,k-
40561,1106,1107,k-
4674,8621,29612,k-
30526,7076,7077,k-
41780,1808,2345,k-
11546,2028,21793,r-
41193,1714,1738,k-
13558,7137,22622,r-
807,19079,29985,k-
35262,25055,12452,k-
15549,23573,23574,r-
39544,8571,17032,k-
42547,20593,3127,r-
26960,1962,20099,k-
27404,8949,3511,r-
30693,7247,7248,k-
38601,16732,16036,k-
26153,8342,18137,k-
42623,3216,3217,k-
1205,19056,30148,k-
26825,23688,18197,k-
32005,23176,8512,k-
24186,16755,27572,r-
16668,6209,18889,r-
34610,11575,11576,r-
29613,6003,6005,k-
23916,27446,27447,k-
21444,21580,26277,r-
42680,693,3269,k-
32113,8602,8615,r-
3253,7799,31008,r-
23379,4442,27205,r-
22951,19231,19242,r-
29641,6060,6061,k-
41234,20017,1783,k-
10339,20096,21257,k-
13256,22497,22500,k-
20059,25619,25636,k-
12475,22202,22200,k-
7777,29240,29275,k-
24058,4922,27509,k-
32347,23307,8869,k-
42348,2784,2910,r-
16593,24033,24034,k-
40453,19532,994,r-
25373,6991,19358,k-
9201,3312,20689,k-
5067,11550,28264,k-
6292,26028,28696,r-
13759,18467,22728,k-
25486,19388,19406,k-
33610,10209,10216,k-
2646,19692,30757,k-
16415,10212,23949,r-
38998,14567,16419,r-
20026,13351,25617,r-
6756,19195,28835,k-
10645,19998,21381,k-
13340,6675,22537,k-
23943,16565,27459,k-
12891,18603,18625,k-
13788,7488,22743,r-
14069,22874,22877,r-
35451,7596,134,r-
12617,22266,22269,k-
23779,14238,27390,r-
13616,7189,22654,r-
32480,9001,9010,k-
18437,8255,19035,k-
39230,10616,16673,k-
35145,757,12280,k-
31894,240,8395,k-
3288,29034,31022,k-
7228,11332,29059,k-
28658,708,4964,r-
38714,14354,16133,k-
15353,9019,18785,r-
19322,13965,25257,k-
2723,873,30792,r-
4264,27056,29498,k-
40285,823,808,r-
39454,2666,570,k-
29337,5693,5711,r-
9609,6933,20890,k-
20687,13772,25939,k-
4389,1137,29528,r-
13923,7583,22810,r-
24109,27531,27535,k-
35194,8646,12361,r-
8428,2527,20352,k-
2086,23817,30519,k-
16738,10540,24102,k-
25538,682,19433,r-
20631,25858,25917,k-
89,23412,29672,k-
4454,1394,29545,r-
36105,13460,13465,r-
937,11845,30040,k-
14157,22915,22917,r-
29789,6085,6239,k-
21332,14417,26226,k-
22825,327,19225,r-
30380,6669,6939,k-
15278,28655,23451,k-
15686,23618,23619,k-
41667,2246,2247,k-
29226,5595,5597,k-
1753,5780,30374,k-
3322,4094,31034,k-
25771,812,19533,k-
11618,19949,21823,k-
29796,5381,6249,r-
28720,188,5025,k-
15020,8910,23335,r-
41522,6121,2080,k-
20515,21609,25859,r-
33516,5199,10117,k-
28476,4764,4765,r-
36862,5610,14275,r-
4976,18708,28211,k-
39259,4208,16702,r-
15491,9344,23550,k-
16490,10318,23979,k-
38183,15628,15630,r-
41561,29565,2116,k-
28034,4061,4187,r-
19075,12571,25130,k-
42112,2695,2697,r-
37472,1244,14836,r-
25409,592,19373,r-
9791,3675,20975,k-
6249,6830,28686,k-
25773,19534,19535,k-
13631,17991,22662,k-
20703,2920,19121,k-
16189,23832,23835,k-
13213,22479,22480,k-
34765,11764,11765,r-
36996,26208,14378,k-
16501,23979,23986,k-
3129,7720,30957,r-
29997,6503,6525,r-
10453,7304,18364,k-
32114,635,8602,r-
18634,9103,19053,r-
16295,23713,23891,k-
32420,896,8945,r-
38260,645,475,r-
32077,6510,8581,r-
37049,14447,14419,k-
42749,3341,3342,k-
41525,5267,2065,r-
11082,605,21596,r-
16842,24147,24148,k-
16320,10133,23904,k-
18350,845,24813,k-
29659,2352,6081,k-
4328,1168,29511,k-
32757,2342,9303,k-
25969,7276,18121,r-
11127,4662,21619,k-
27896,110,3931,r-
30100,21151,6629,k-
29358,5738,5739,k-
9994,21082,21086,r-
30872,22719,7426,r-
13533,7046,22609,r-
1850,22611,30413,r-
40658,20689,1197,k-
29642,3009,6063,k-
16058,9838,23773,k-
40646,1001,1191,k-
6213,23558,28674,k-
8938,3076,20573,k-
1491,5575,30267,k-
18061,11534,24693,k-
39056,19733,16478,k-
15609,23589,23590,r-
6331,6967,28707,r-
8672,18189,20475,k-
32661,9192,9200,r-
18249,24768,24769,k-
24888,16687,27897,k-
21171,26147,26149,k-
32650,1732,9186,k-
38580,27044,16013,k-
9288,3353,20746,r-
32840,9387,9388,k-
6634,23147,28800,k-
39978,17232,17571,k-
1751,22087,30373,k-
7891,14984,29321,k-
42432,31246,2984,k-
9079,28504,18302,r-
14519,8233,23087,k-
15232,9063,23434,k-
30309,6761,6875,r-
28645,4945,4946,r-
25424,607,19377,k-
23673,21520,27341,r-
4130,17798,31338,k-
5216,28363,28364,k-
30120,4947,6648,r-
11029,13405,21570,r-
40768,6240,1294,r-
9885,21021,21020,k-
5898,5466,28569,k-
9856,19274,21005,k-
9620,18339,18340,k-
22532,29453,19209,r-
14768,20438,23203,k-
30684,7236,7238,k-
40187,19485,723,k-
13929,7588,22813,k-
38779,14748,16191,k-
12402,3546,22161,r-
1195,16530,30144,k-
33145,9732,9738,r-
28252,21531,4463,k-
31659,8204,8220,k-
22851,328,19230,k-
30235,6781,6782,k-
33902,18978,10595,k-
4309,1132,29507,k-
31115,7521,7665,k-
1617,18328,30317,k-
27345,649,3455,r-
4239,29391,29492,k-
40962,31198,1481,k-
30642,22658,7191,r-
25877,939,19588,k-
40605,1109,1152,k-
3089,15641,30940,k-
1292,19594,30180,k-
17445,10977,24427,r-
15152,9019,23395,r-
6071,1407,28634,r-
18948,12466,25070,k-
32590,238,9126,r-
13991,22839,22840,k-
14820,23231,23232,k-
15645,18823,18824,r-
35875,13040,13232,r-
30186,6726,6733,r-
18370,20504,24820,r-
28933,5507,5268,k-
19809,28983,25503,k-
30537,4654,7088,k-
2058,9675,30507,k-
26507,2971,19887,k-
9895,3754,21026,r-
5565,3421,28480,r-
16282,23882,23885,k-
9863,3704,21010,k-
33043,4859,9629,k-
11765,5250,21884,k-
42415,2938,2969,k-
31581,3594,8117,k-
12352,5835,22132,r-
6543,19666,28772,k-
26365,19814,19815,r-
39796,17356,17357,k-
29507,2278,5905,k-
35980,25633,13351,r-
10847,4370,21485,k-
8795,15946,20513,k-
32803,2512,9347,k-
13261,6863,17908,k-
23113,361,19259,k-
19839,8946,25518,k-
9009,4231,20597,k-
39851,17432,17437,k-
22861,15857,26980,k-
36200,223,224,r-
22896,26992,26994,k-
9969,3785,21068,r-
30572,18145,7130,r-
19134,12585,25156,k-
11883,21937,21939,k-
31963,714,8462,r-
41675,649,2251,r-
33871,8605,10550,k-
7146,29970,29023,r-
42414,2966,2968,r-
9694,3605,20927,r-
32947,9505,9507,r-
36455,27509,13858,k-
15832,2699,23673,k-
17942,18758,24636,r-
26241,19740,19742,k-
36612,3214,14024,k-
12688,6096,22304,k-
2458,13733,30679,k-
23012,11017,27035,k-
14237,7942,22951,r-
3202,28312,30987,k-
4479,30290,29553,r-
14965,8788,23306,r-
15631,9500,23601,r-
41386,21875,1925,k-
32824,8985,9373,r-
16414,23947,23948,r-
42176,2713,2751,k-
4698,22290,29618,k-
2623,1862,30747,r-
12319,22115,22117,k-
34298,11157,11158,k-
16177,9506,18869,r-
35796,3801,13113,k-
3133,29548,30959,k-
31614,7246,8170,k-
25874,909,19587,r-
34924,6800,11973,k-
37483,14801,14843,k-
32684,9215,9225,k-
36540,286,284,r-
26755,19999,20000,r-
39002,16420,16421,k-
14165,22820,22921,k-
31861,6768,8370,r-
21333,4434,26227,r-
35108,3902,12229,k-
31989,28847,8487,r-
23150,19263,19264,k-
12719,6501,18598,k-
35079,20905,12203,r-
32237,3584,8750,k-
25399,589,19369,r-
6381,18768,28726,r-
14767,6449,23203,k-
1060,28189,30090,r-
9459,3386,20825,k-
9853,3686,21003,k-
21259,18108,19177,k-
696,4294,29936,r-
22823,26964,26965,k-
10330,21250,21253,r-
58,22501,29658,k-
42404,2962,2963,k-
14301,7938,22983,k-
13121,6425,22436,k-
3414,31070,31071,r-
10935,21527,21526,k-
14021,786,22853,k-
39729,768,17267,k-
28125,21432,4297,k-
12176,14116,18568,k-
10663,11519,21391,k-
10666,4224,21392,k-
41059,1602,1579,k-
5840,5718,28555,k-
42639,3223,3225,k-
25711,18093,18094,k-
33234,9839,9842,r-
1094,31065,30103,k-
24219,421,19303,r-
20496,1014,25848,k-
7175,10216,29034,k-
20134,2912,25679,r-
9175,3298,20675,r-
31317,22935,7873,r-
20037,25622,25625,r-
41254,341,1798,k-
3186,8863,30981,k-
13073,18672,18679,k-
40513,1045,1046,k-
23908,14222,19285,k-
18728,19855,24975,k-
13939,7601,22817,k-
21429,26264,26265,r-
32828,12244,9378,k-
16230,10052,23858,k-
36103,13551,13463,k-
42648,3581,3239,k-
27454,17508,3556,r-
20263,491,19094,r-
10916,4431,21515,k-
4585,2501,29586,k-
13457,6692,18706,r-
27788,3882,3883,r-
10837,4354,21481,k-
40265,860,814,k-
11698,5133,21860,k-
29508,5944,5905,k-
42037,28761,2619,r-
38531,15959,15960,k-
14886,8727,23269,r-
35367,6786,12580,k-
2019,23575,30491,r-
11949,5361,21969,r-
1064,14620,30092,k-
19595,13265,25384,k-
25563,2937,19447,r-
8336,2377,20305,k-
23520,18038,18039,r-
3331,5272,31038,k-
30807,609,7364,k-
31629,1860,8186,k-
32883,9427,9429,k-
15853,18784,23683,r-
35427,28962,127,r-
32802,9384,9346,r-
3460,16490,31089,k-
614,21609,29904,r-
10620,4204,21369,k-
23889,8644,27436,r-
17488,16344,24444,k-
29851,18568,6312,k-
1334,1555,30199,k-
8411,20342,20344,k-
12764,2745,22329,r-
5686,6048,28509,k-
17889,19977,24616,r-
22601,26835,26836,k-
8989,10240,18289,k-
21337,29394,26228,k-
18275,11750,24781,k-
42606,29556,3201,k-
29857,6327,6328,k-
6968,8222,28940,r-
4242,19535,29492,k-
20874,26014,26015,k-
34963,12529,12031,k-
12831,22337,22352,r-
